X,Y,OBJECTID,LATITUDE,LONGITUDE,ROUTES,EGIS_ID,REG_ID,BSTP_GEO_ID,BSTP_OPS_TCD,BSTP_OPS_FTU_TCD,BSTP_EFF_DATE,BSTP_TCD,AT_STR,ON_STR,BSTP_HDG,BSTP_POS_TCD,BSTP_LDC,BSTP_MSG_TEXT,BSTP_LAT_LON_TCD,BSTP_INV_SYR_TCD,BSTP_INV_SRV_DATE,BSTP_BNH_CNT,BSTP_BST_TCD,BSTP_IFC_OWN,BSTP_HAS_BKRS,BSTP_HAS_PRS,BSTP_HAS_PVM,BSTP_HAS_PRM,BSTP_PDP_SIZE_TCD,BSTP_PDP_MTR_TCD,BSTP_PDP_OBS_TCD,BSTP_PDP_HAS_CCN,BSTP_HAS_BDR_PDP,BSTP_BDR_PDP_OBS,BSTP_SWK_WDT,BSTP_SWK_HAS_CCN,BSTP_SWK_HAS_PPC,BSTP_SWK_SLP_WVL,BSTP_SWK_OBS_TCD,BSTP_SWK_IPD_TCD,ONS_CRP_SLP,ONS_CRP,OFS_CRP,AT_STR_ABS_CRP,AT_STR_OSS_CRP,ONS_CWK,OFS_CWK,AT_STR_ABS_CWK,AT_STR_OSS_CWK,ON_STR_STS_OR_TFL,ON_STR_PDC_SGL,AT_STR_PDC_SGL,BSTP_PRK_RST_TCD,BSTP_NPK_ZNE_LTH,CNF_NPK_SNS,STR_LGT_WTN_30_FT,BSTP_HAS_LED_DSP,BSTP_ACC_RATING,BSTP_BRDG_STP,BSTP_HAS_LUM_SIGN,BSTP_HAS_PWR_SRC,METRO_ACCS_STP,CREATED_DATE,LAST_EDITED_DATE,BX_UPDATE_DATE,BX_UPDATE_USER,LAST_UPDATE_DATE
-77.087480250948289,38.882834678355913,1508,38.882827,-77.087475,,1304185,6000535,4598,PRS,NON,1974-09-01T00:00:00.000Z,REV,9TH ST N,N BARTON ST,355,NEA,UNKNOWN,N BARTON ST + 9TH ST N,,KFH,2007-03-03T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,UNK,UNK,U,N,E,4,N,N,N,NON,UNK,4.600000,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-77.204584126155552,39.026429551357431,1509,39.026422,-77.204579,,1305958,2000402,10494,PRS,NON,1990-02-13T00:00:00.000Z,REV,S GLEN RD,FALLS RD,235,FAR,N OF ENTR TO CHURCH PKG LOT,FALLS RD + S GLEN RD,,KFH,2012-02-13T00:00:00.000Z,1,FRE,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,5,Y,Y,Y,NON,NON,0.300000,N,N,N,N,N,N,N,N,Y,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.080016026288391,39.092119578245381,1510,39.092112,-77.080011,,1309135,2000913,11329,PRS,NON,1969-11-20T00:00:00.000Z,REV,BEL PRE RD,GEORGIA AVE,187,FAR,S OF CUTOFF,GEORGIA AVE + BEL PRE RD,,KFH,2012-02-17T00:00:00.000Z,1,INS,WMAT,N,Y,Y,Y,58O,CON,TRC,Y,N,E,5,Y,Y,Y,NON,NON,0.300000,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,NSG,150,N,N,N,N,U,U,U,U,,,,,
-77.102617134573535,38.964204574647624,1511,38.964197,-77.102612,,1309374,2000041,9078,PRS,NON,2007-08-03T00:00:00.000Z,UNK,DORSEY LN,RIVER RD,310,FAR,81 FT W OF LANDY LA,RIVER RD + DORSEY LN,,KFH,2012-03-19T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,Y,NON,NON,5.300000,N,Y,Y,E,N,Y,N,E,N,N,N,NPL,75,N,Y,N,U,U,U,U,U,,,,,
-77.018867250884782,38.93785159070282,1512,38.937844,-77.018862,,1302152,1003079,13142,PRS,NON,1901-01-01T00:00:00.000Z,REV,5TH ST NW,QUINCY ST NW,272,NEA,UNKNOWN,QUINCY ST NW + 5TH ST NW,,KFH,2006-06-06T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,N,E,8,N,Y,N,NON,UNK,4.700000,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,Y,U,Y,U,U,U,U,,,,,
-76.905601687853419,38.849348451738578,1513,38.849341,-76.905596,,1304077,3003270,15100,PRS,NON,1990-04-04T00:00:00.000Z,REV,PARKLAND DR,SURREY SERVICE DR,122,FAR,@ SPEED LIMIT SIGN,SURREY SERVICE DR + PARKLAND DR,,KFH,2006-08-01T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,U,N,N,N,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.056680119093144,38.983405546324988,1514,38.983398,-77.056675,,1309531,1002859,9692,PRS,NON,1985-09-29T00:00:00.000Z,UNK,32ND ST NW,WESTERN AVE NW,45,NEA,UNKNOWN,WESTERN AVE NW + 32ND ST NW,,KFH,2006-05-26T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,U,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.060867124273074,38.980140550279202,1515,38.980133,-77.060862,,1309527,1002849,9623,PRS,NON,1960-09-12T00:00:00.000Z,UNK,CHESTNUT ST NW,WESTERN AVE,45,FAR,3' N OF TERM LOOP RDWY,WESTERN AVE + CHESTNUT ST NW,,KFH,2006-05-26T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,5.600000,N,N,Y,N,N,N,Y,N,Y,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.078813172903466,38.94612359439099,1516,38.946116,-77.078808,,1304652,1002442,8328,PRS,NON,1901-01-01T00:00:00.000Z,REV,TENLEY CIR,WISCONSIN AVE NW,156,NEA,N OF S RDWY,WISCONSIN AVE NW + TENLEY CIR,,KFH,2009-06-09T00:00:00.000Z,1,INS,WMAT,N,Y,N,N,58U,CON,NON,Y,Y,U,6,N,Y,N,NON,UNK,4.400000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,,,,,
-77.026805098266195,38.991233537458136,1517,38.991226,-77.0268,,1308672,2000146,9876,PRS,NON,1948-09-11T00:00:00.000Z,REV,SILVER SPRING AVE,GEORGIA AVE,179,FAR,UNKNOWN,GEORGIA AVE + SILVER SPRING AVE,,KFH,2012-03-15T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,BRK,NON,Y,Y,Y,8,Y,Y,N,NON,NON,5.300000,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,NSG,105,N,Y,N,Y,U,U,U,U,,,,,
-77.083098320515688,38.840594730000547,1518,38.840587,-77.083093,,1303183,4000422,2315,PRS,NON,1901-01-01T00:00:00.000Z,REV,GUNSTON RD,MARTHA CUSTIS DR,27,FAR,UNKNOWN,MARTHA CUSTIS DR + GUNSTON RD,,KFH,2009-01-22T00:00:00.000Z,0,UNK,DASH,N,Y,N,N,SWK,CON,NON,Y,N,E,5,Y,Y,N,NON,UNK,5.100000,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-77.228991740270772,38.780254943851702,1519,38.780247,-77.228987,,1305062,5000195,434,PRS,NON,1974-09-01T00:00:00.000Z,REV,CARRLEIGH PKY,OLD KEENE MILL RD,254,FAR,UNKNOWN,OLD KEENE MILL RD + CARRLEIGH PKY,,KFH,2012-05-02T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,N,E,0,N,N,N,NON,NON,2.100000,N,N,Y,E,Y,N,Y,E,Y,Y,Y,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.234457896092962,38.873697767085503,1520,38.87369,-77.234453,,1302731,5001292,4110,PRS,NON,1974-03-08T00:00:00.000Z,UNK,LEE HWY,LEE HWY,84,UNK,BET DRWYS TO P O,LEE HWY + LEE HWY,,KFH,2012-04-03T00:00:00.000Z,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,3,N,N,Y,NON,NON,,N,N,N,N,Y,N,N,N,Y,Y,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.919422460260577,38.907715467109412,1521,38.907708,-76.919417,,1301183,3001148,6361,PRS,NON,1901-01-01T00:00:00.000Z,REV,CHAPELWOOD LN,ADDISON RD,323,NEA,UNKNOWN,ADDISON RD + CHAPELWOOD LN,,KFH,2006-06-21T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,4,N,Y,N,NON,UNK,4.900000,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,YUN,,U,N,U,Y,U,U,U,U,,,,,
-76.918752464891483,38.906912467069574,1522,38.906905,-76.918747,,1301182,3001138,6300,PRS,NON,1969-09-15T00:00:00.000Z,REV,DUNBAR OAKS DR,ADDISON RD,137,NEA,UNKNOWN,ADDISON RD + DUNBAR OAKS DR,,KFH,2006-06-21T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,N,NON,UNK,5.400000,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.015263241781327,38.942253585521826,1523,38.942246,-77.015258,,1302244,1002356,8168,PRS,NON,1992-03-26T00:00:00.000Z,REV,3RD ST NW,UPSHUR ST NW,267,NEA,UNKNOWN,UPSHUR ST NW + 3RD ST NW,,KFH,2006-05-24T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,Y,U,4,Y,Y,Y,NON,SLP,5.100000,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,Y,U,Y,U,U,U,U,,,,,
-77.01561424114044,38.94209558498661,1524,38.942088,-77.015609,,1302242,1002354,8164,PRS,NON,1976-08-04T00:00:00.000Z,REV,3RD ST NW,UPSHUR ST NW,88,NEA,W OF 1ST DRWY,UPSHUR ST NW + 3RD ST NW,,KFH,2006-05-24T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,N,Y,NON,UPV,3,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-76.986291882985853,38.713728715349312,1525,38.713721,-76.986286,,1306874,3000084,86,PRS,NON,1901-01-01T00:00:00.000Z,REV,OLD FORT RD,OLD FORT RD,188,NEA,UNKNOWN,OLD FORT RD + OLD FORT RD,,KFH,2006-09-06T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,N,Y,N,N,NPL,,U,Y,U,N,U,U,U,U,,,,,
-77.053713539337181,38.78102677942384,1526,38.781019,-77.053708,,1304867,5001866,11897,PRS,NON,1979-10-15T00:00:00.000Z,UNK,BELLE HAVEN RD,GEORGE WASHINGTON MEMORIAL PKY,327,UNK,UNKNOWN,GEORGE WASHINGTON MEMORIAL PKY + BELLE HAVEN RD,,KFH,2012-03-23T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,NON,EXM,NON,U,N,E,0,N,N,N,NON,NON,,N,N,U,N,N,N,E,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.815108594324585,38.903741275313749,1527,38.903734,-76.815103,,1310431,3001109,6133,PRS,NON,1989-02-26T00:00:00.000Z,REV,WINGED FOOT DR,LAKE ARBOR WAY,296,FAR,UNKNOWN,LAKE ARBOR WAY + WINGED FOOT DR,,KFH,2006-09-19T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,UNK,5.700000,N,N,Y,N,N,N,N,U,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-77.152252112992258,38.989857540374267,1528,38.98985,-77.152247,,1306265,2001311,15466,PRS,NON,1963-03-15T00:00:00.000Z,REV,BURDETTE RD,RIVER RD,110,FAR,UNKNOWN,RIVER RD + BURDETTE RD,,KFH,2012-02-06T00:00:00.000Z,1,INS,NAPP,N,N,Y,N,58O,CON,SHL,Y,N,E,4,N,Y,Y,NON,NON,5.200000,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.826921241605007,38.990861339375186,1529,38.990854,-76.826916,,1310692,3002218,9870,PRS,NON,1993-12-12T00:00:00.000Z,REV,FORBES BLVD,GREENBELT RD,282,NEA,100' W OF -,GREENBELT RD + FORBES BLVD,,KFH,2006-10-30T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,N,N,N,N,N,U,Y,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.064846969703794,39.150131601087615,1530,39.150124,-77.064842,,1309423,2001068,12948,PRS,NON,1901-01-01T00:00:00.000Z,REV,GEORGIA AVE,SPARTAN RD,279,NEA,86' E OF 3RD DRWY,SPARTAN RD + GEORGIA AVE,,KFH,2012-02-06T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,N,NON,NON,3.400000,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,NSG,150,N,Y,N,N,U,U,U,U,,,,,
-77.034443101331959,38.990773538152169,1531,38.990766,-77.034438,,1308561,2001007,11845,PRS,NON,1959-10-14T00:00:00.000Z,REV,BLAIR MILL RD,EASTERN AVE NW,320,MID,OPPO,EASTERN AVE NW + BLAIR MILL RD,,KFH,2012-03-19T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,Y,N,6,N,Y,N,NON,UPV,5.400000,Y,N,U,Y,Y,N,E,Y,N,N,N,NSG,150,N,Y,N,U,U,U,U,U,,,,,
-77.214922833570711,38.800466893954152,1532,38.800459,-77.214918,,1305101,5001799,11614,PRS,NON,1974-04-29T00:00:00.000Z,REV,RAVENEL LN,QUEENSBERRY AVE,269,NEA,UNKNOWN,QUEENSBERRY AVE + RAVENEL LN,,KFH,2012-04-04T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,Y,NON,NON,4.100000,Y,Y,Y,Y,N,N,N,N,N,N,N,YUN,,N,N,N,N,U,U,U,U,,,,,
-77.074237050434107,39.053468555936419,1533,39.053461,-77.074232,,1309037,2000605,10812,PRS,NON,1969-11-20T00:00:00.000Z,REV,BRIGHTVIEW ST,CONNECTICUT AVE,10,NEA,UNKNOWN,CONNECTICUT AVE + BRIGHTVIEW ST,,KFH,2012-02-27T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,58U,CON,NON,Y,Y,N,4,Y,N,Y,NON,NON,3.700000,Y,Y,Y,Y,N,N,N,N,N,N,N,NSG,150,N,Y,N,Y,U,U,U,U,,,,,
-77.254923611384655,38.775892968269247,1534,38.775885,-77.254919,,1304729,5000142,363,PRS,NON,1997-06-29T00:00:00.000Z,REV,OHARA CT,BLARNEY STONE DR,220,MIX,@ LAMPPOST,BLARNEY STONE DR + OHARA CT,,KFH,2012-04-18T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,N,NON,NON,,N,N,U,Y,N,N,E,N,N,N,N,YUN,,N,Y,N,N,U,U,U,U,,,,,
-76.969941563201857,38.860432590076556,1535,38.860425,-76.969936,,1309575,1000329,3356,PRS,NON,1985-10-09T00:00:00.000Z,REV,SKYLAND PL SE,25TH ST SE,193,FAR,130' S OF S CURB,25TH ST SE + SKYLAND PL SE,,KFH,2006-05-03T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,3,N,Y,N,NON,UPV,7.200000,N,N,Y,N,Y,N,Y,U,N,N,N,YUN,,U,N,U,N,U,U,U,U,,,,,
-77.094552219020059,38.895255665742283,1536,38.895248,-77.094547,,1304484,6000707,5480,PRS,NON,1901-01-01T00:00:00.000Z,REV,N HIGHLAND ST,LEE HWY,308,FAX,@ ENTR TO CARDINAL HOUSE,LEE HWY + N HIGHLAND ST,,KFH,2007-03-01T00:00:00.000Z,1,INS,ARTA,N,Y,N,Y,SWK,CON,NON,Y,N,E,7,Y,Y,Y,NON,SLP,4.600000,Y,Y,U,Y,Y,Y,U,Y,Y,Y,Y,NPL,,U,Y,U,N,U,U,U,U,,,,,
-76.992316631771601,38.831193664650883,1537,38.831186,-76.992311,,1306582,1000052,1847,PRS,NON,1971-11-09T00:00:00.000Z,REV,ATLANTIC ST SE,BARNABY ST SE,44,FAX,UNKNOWN,BARNABY ST SE + ATLANTIC ST SE,,KFH,2006-04-18T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,SWK,CON,NON,N,N,E,6,N,N,Y,NON,SLP,,N,N,U,Y,N,N,U,Y,Y,N,N,NSG,,N,Y,U,N,U,U,U,U,,,,,
-77.184305066756124,38.928977645303057,1538,38.92897,-77.1843,,1306475,5001652,7519,PRS,NON,2014-08-29T00:00:00.000Z,UNK,CHAIN BRIDGE RD,WESTMORELAND ST,156,UNK,@ VEPCO POLE #N148,WESTMORELAND ST + CHAIN BRIDGE RD,,KFH,2012-04-04T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,N,N,E,4,N,N,Y,NON,NON,8.200000,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NSG,150,N,N,N,N,U,U,U,U,,,,,
-77.181918065706114,38.924291652627659,1539,38.924284,-77.181913,,1306471,5001631,7263,PRS,NON,1975-09-29T00:00:00.000Z,REV,ROSEMONT DR,WESTMORELAND ST,180,NEA,UNKNOWN,WESTMORELAND ST + ROSEMONT DR,,KFH,2012-04-04T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,N,Y,NON,NON,6,Y,Y,Y,Y,N,Y,N,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-77.124087158549614,38.897295674459677,1540,38.897288,-77.124082,,1304509,6000743,5647,PRS,NON,1901-01-01T00:00:00.000Z,REV,N GLEBE RD,LEE HWY,63,NEA,UNKNOWN,LEE HWY + N GLEBE RD,,KFH,2007-01-17T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,SWK,CON,NON,Y,N,E,5,Y,Y,Y,NON,SLP,4.400000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,N,U,U,U,U,,,,,
-77.2533065960058,38.766225988756808,1541,38.766218,-77.253302,,1305268,5000068,252,PRS,NON,1975-08-22T00:00:00.000Z,REV,HUNTSMAN BLVD,SYDENSTRICKER RD,97,FAR,@ SPEED LIMIT SIGN,SYDENSTRICKER RD + HUNTSMAN BLVD,,KFH,2012-04-13T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,4,N,Y,Y,NON,NON,5.400000,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,YUN,,N,N,N,N,U,U,U,U,,,,,
-77.126487163145498,38.87692270579511,1542,38.876915,-77.126482,,1304617,6000445,4298,PRS,NON,1901-01-01T00:00:00.000Z,REV,N HARRISON ST,WILSON BLVD,252,NEA,UNKNOWN,WILSON BLVD + N HARRISON ST,,KFH,2007-01-24T00:00:00.000Z,0,UNK,ARTA,N,Y,N,Y,SWK,CON,NON,Y,N,E,4,Y,Y,N,NON,UNK,3.400000,Y,Y,Y,Y,Y,Y,Y,N,N,N,N,NPL,,U,Y,U,N,U,U,U,U,,,,,
-76.946386446818011,38.902863517771948,1543,38.902856,-76.946381,,1308042,1001263,6082,PRS,NON,1967-09-11T00:00:00.000Z,UNK,#3811-3817,JAY ST NE,169,MID,ADJACENT TO REAR ENTR TO #3811,JAY ST NE + #3811-3817,,KFH,2006-04-03T00:00:00.000Z,,UNK,UNKW,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,,N,N,U,N,N,N,N,N,N,N,N,YUN,,U,Y,U,N,U,U,U,U,,,,,
-77.036297171865755,38.962263569206037,1544,38.962256,-77.036292,,1308388,1002922,11828,PRS,NON,1901-01-01T00:00:00.000Z,REV,MISSOURI AVE NW,16TH ST NW,360,NEA,LIMITED STOP EXPRESS,16TH ST NW + MISSOURI AVE NW,,KFH,2009-05-13T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5.900000,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,,,,,
-77.14275213037817,38.821046801447196,1545,38.821039,-77.142747,,1302610,5000612,1416,PRS,NON,1901-01-01T00:00:00.000Z,REV,BEAUREGARD ST,N CHAMBLISS ST,7,FAR,UNKNOWN,N CHAMBLISS ST + BEAUREGARD ST,,KFH,2012-05-01T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,SWK,CON,NON,N,N,E,3,N,N,Y,NON,NON,4.700000,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.946923992811207,39.093419474743648,1546,39.093412,-76.946919,,1300905,2001442,15601,PRS,NON,2001-12-30T00:00:00.000Z,REV,WOOD AVE,OLD COLUMBIA PIKE,188,FAX,@ HYDRANT,OLD COLUMBIA PIKE + WOOD AVE,,KFH,2012-02-07T00:00:00.000Z,0,UNK,NAPP,N,N,N,N,<58,CON,NON,Y,N,E,0,N,N,N,NON,NON,,Y,Y,U,Y,N,N,E,N,N,N,N,NPL,150,N,N,N,N,U,U,U,U,,,,,
-76.930753621866899,38.858034506040831,1547,38.858027,-76.930748,,1303955,3000796,3235,PRS,NON,1992-11-16T00:00:00.000Z,REV,BROOKFIELD DR,SHADYSIDE AVE,335,FAR,ON N PROP LINE OF #2312,SHADYSIDE AVE + BROOKFIELD DR,,KFH,2006-05-25T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,,N,N,U,N,N,N,U,U,N,N,N,NPL,,U,N,U,N,U,U,U,U,,,,,
-76.976988699894108,38.81724063741504,1548,38.817233,-76.976983,,1395031,3003714,18872,PRS,NON,2015-06-21T00:00:00.000Z,REV,MARTIN DR,OWENS RD,270,NEA,,OWENS RD + MARTIN DR,PER,UNK,1899-12-30T00:00:00.000Z,0,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,-9,U,U,U,UNK,UNK,-9,U,U,U,U,U,U,U,U,U,U,U,UNK,-9,U,U,U,U,U,U,U,U,,,,,
-76.894079660772434,38.860944423831285,1549,38.860937,-76.894074,,1303937,3000811,3387,PRS,NON,1901-01-01T00:00:00.000Z,REV,ATWOOD ST,ROCHELL AVE,187,FAR,UNKNOWN,ROCHELL AVE + ATWOOD ST,,KFH,2006-08-04T00:00:00.000Z,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,5,N,Y,N,NWB,UPV,6.700000,N,Y,N,Y,N,N,N,N,N,N,N,NSG,,N,N,U,N,U,U,U,U,,,,,
-77.101671175251397,38.925046627596473,1550,38.925039,-77.101666,,1304290,1001889,7300,PRS,NON,1968-08-25T00:00:00.000Z,REV,DANA PL NW,MACARTHUR BLVD NW,145,NEA,UNKNOWN,MACARTHUR BLVD NW + DANA PL NW,,KFH,2006-05-11T00:00:00.000Z,4,FRE,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,6.600000,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NSG,,N,N,U,Y,U,U,U,U,,,,,
-76.928130526150866,38.886609489631368,1551,38.886602,-76.928125,,1303533,1000704,4840,PRS,NON,1966-10-15T00:00:00.000Z,REV,B ST SE,51ST ST SE,188,NEA,UNKNOWN,51ST ST SE + B ST SE,,KFH,2006-06-15T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,UNK,UNK,UNK,U,N,E,0,U,E,U,UNK,UNK,8,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,NSG,,Y,N,U,U,U,U,U,U,,,,,
-76.928737533832958,38.883833492562793,1552,38.883826,-76.928732,,1303531,1000647,4659,PRS,NON,1966-10-15T00:00:00.000Z,REV,D ST SE,51ST ST SE,189,NEA,UNKNOWN,51ST ST SE + D ST SE,,KFH,2006-06-15T00:00:00.000Z,0,UNK,UNKW,N,N,N,N,58U,CON,NON,Y,N,E,6,N,Y,N,NON,UNK,5,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,YUN,,U,Y,U,Y,U,U,U,U,,,,,
-77.114807192601347,38.875898700913886,1553,38.875891,-77.114802,,1304209,6000430,4219,PRS,NON,1901-01-01T00:00:00.000Z,UNK,N WAKEFIELD ST,N CARLIN SPRINGS RD,73,UNK,OPPO,N CARLIN SPRINGS RD + N WAKEFIELD ST,,KFH,2007-03-09T00:00:00.000Z,,UNK,UNKW,N,N,N,N,SWK,CON,NON,Y,N,E,5,Y,Y,Y,NON,SLP,,N,N,U,Y,N,N,U,N,N,N,N,YMR,,U,N,U,N,U,U,U,U,,,,,
-77.117404206525762,38.84565374634262,1554,38.845646,-77.117399,,1303304,5000952,2557,PRS,NON,1901-01-01T00:00:00.000Z,REV,LEESBURG CT,LEESBURG PIKE,113,NEX,UNKNOWN,LEESBURG PIKE + LEESBURG CT,,KFH,2012-04-30T00:00:00.000Z,0,UNK,WMAT,N,Y,N,Y,58U,BRK,NON,Y,Y,N,7,Y,Y,Y,NON,NON,2.300000,N,Y,Y,E,N,Y,Y,E,Y,Y,Y,NPL,150,N,Y,N,U,U,U,U,U,,,,,
-76.958812573410754,38.862030565081803,1555,38.862023,-76.958807,,1309664,1000356,3464,PRS,NON,1942-02-01T00:00:00.000Z,REV,BRANCH AVE SE,ALABAMA AVE SE,260,NEA,UNKNOWN,ALABAMA AVE SE + BRANCH AVE SE,,KFH,2006-05-12T00:00:00.000Z,0,UNK,WMAT,N,Y,N,N,58U,CON,NON,Y,Y,U,4,N,Y,N,NON,UNK,5.900000,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,NPL,,U,N,U,Y,U,U,U,U,,,,,
-76.97096714389231,38.984054509293173,1556,38.984047,-76.970962,,1311908,3004278,18634,PRS,NON,2013-12-29T00:00:00.000Z,UNK,23RD ST ,UNIVERSITY BLVD,85,FAR,UNKNOWN,UNIVERSITY BLVD + 23RD ST ,,UNK,1900-01-01T00:00:00.000Z,,UNK,UNKW,U,U,U,U,UNK,UNK,UNK,U,U,U,0,U,U,U,UNK,UNK,,U,U,U,U,U,U,U,U,U,U,U,UNK,,U,U,U,U,U,U,U,U,,,,,
-77.185802950592858,38.796493875467405,1557,38.796486,-77.185798,,1304710,5000349,676,PRS,NON,1901-01-01T00:00:00.000Z,REV,HECHINGER DR,BACKLICK RD,5,FAR,UNKNOWN,BACKLICK RD + HECHINGER DR,,KFH,2012-03-28T00:00:00.000Z,1,INS,WMAT,N,Y,N,Y,58U,CON,NON,Y,N,E,4,N,Y,N,NON,NON,5.300000,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,NPL,60,N,N,N,Y,U,U,U,U,,,,,
